station=722740 
Lat = 32.12 N 
Lon = 110.93 W 
Stn Number,Country Code,Year,Jan,Feb,Mar,Apr,May,Jun,July,Aug,Sep,Oct,Nov,Dec 
7.2274e+05,425,1941,10.5,13.45,13.35,15.2,22.05,25.55,28.95,27.55,25.1,18.65,13.8,10.3
7.2274e+05,425,1942,10.65,9.95,12.3,17.2,21.9,26.15,30.25,28,25.3,18.55,14.2,10.15
7.2274e+05,425,1943,10,13.4,14.45,19.55,22.85,26.75,29.25,27.45,25.5,19.15,13.1,9.75
7.2274e+05,425,1944,8.5,10.45,12.6,16.55,22.25,26,29.2,29.25,25.45,20.8,11.65,9.35
7.2274e+05,425,1945,9.1,11.45,12,17.1,22.35,24.9,29.7,28.5,25.6,19.8,11.9,8.25
7.2274e+05,425,1946,7.6,10.35,14.45,20.55,21.8,27.9,29.2,27.7,26.35,17.05,10.75,10.7
7.2274e+05,425,1947,7.3,12.9,14,17.4,24.25,26.7,30.7,28.25,27.15,19.9,10.75,8.05
7.2274e+05,425,1948,9.2,10.25,11.45,19.4,22.95,27.5,30.1,29.05,27.2,20.75,9.95,9.8
7.2274e+05,425,1949,5.85,9.6,13.65,18.65,22.45,27.65,29.45,28.2,27.35,18.2,15.7,9.4
7.2274e+05,425,1950,8.95,12.75,14.65,19.7,21.5,26.65,28.45,28.15,24.35,23.3,15.3,12.45
7.2274e+05,425,1951,9.55,11.4,13.55,17.7,22.25,25.55,31.05,28.45,26.15,20.4,13,9.6
7.2274e+05,425,1952,10.35,9.95,10.75,17.9,23.6,27.7,29.7,29.2,26.65,21.6,11.9,8.95
7.2274e+05,425,1953,10.7,10.45,14.65,17.6,19.45,27.8,30.15,29.1,26,19.75,14.6,7.8
7.2274e+05,425,1954,10.2,14.15,13.75,20.35,22.9,26.4,28,26.75,26.3,20.9,14.3,9.15
7.2274e+05,425,1955,6.5,7.2,13,16.15,20.95,25.9,27.5,26.7,24.9,20.6,12.7,10.6
7.2274e+05,425,1956,10.9,8.75,14.35,17.2,23.2,29.05,28.6,27.55,27.4,20.25,12.25,9.65
7.2274e+05,425,1957,11.35,15.3,14.55,17.6,20.8,28.35,29.75,28.5,25.8,19.35,11.35,10.85
7.2274e+05,425,1958,9.45,12.55,11.5,17.05,25,28.85,29.6,28.95,25.95,21,13.6,11.65
7.2274e+05,425,1959,11.1,10.8,13.9,20.15,22.1,29.1,29.85,27.1,25.2,20,13.15,10.25
7.2274e+05,425,1960,7.55,8.5,15.8,19.05,22.7,28.95,30.35,29.55,27.1,19.1,14.5,8.95
7.2274e+05,425,1961,10.65,11.6,14.5,18.65,22.5,28.55,29.6,28.3,24.85,19.2,12.1,9.7
7.2274e+05,425,1962,8.95,12.95,11.7,20.4,22.05,26.55,29.35,29.6,27,20.3,15.3,11.25
7.2274e+05,425,1963,7.8,13.25,13.5,17.05,23.95,25.5,30.25,27.4,27.25,21.5,14.2,9.8
7.2274e+05,425,1964,7.15,7.95,11.7,16.8,22.2,26.6,29.9,27.8,24.85,21.2,11.9,9.95
7.2274e+05,425,1965,10.55,10.3,12.45,17.8,20.8,24.75,29.65,28.75,24.7,20.55,15.75,10.65
7.2274e+05,425,1966,8.05,8.6,14.4,18.8,23.85,27.35,30.25,28.55,25.3,19,14.7,9.25
7.2274e+05,425,1967,8.25,11.7,15.55,16.3,21.1,26.2,29.2,27.9,25.5,20.05,15.1,8.2
7.2274e+05,425,1968,9.9,14.3,14.25,16.95,22.2,27.8,29.05,27.05,25,20.1,12.8,7.75
7.2274e+05,425,1969,11.2,10.5,11.3,18.45,22.75,26.45,30,30.2,26.8,18.95,13.6,10.55
7.2274e+05,425,1970,8.55,12.55,11.9,14.8,22.7,27.9,30.1,29.15,24.35,17.1,14.05,9.9
7.2274e+05,425,1971,9.15,11.15,14.75,17,20.75,27.2,31.05,27.4,25.75,17.8,13.4,8.15
7.2274e+05,425,1972,9.35,12.3,17.95,18.5,22.45,27.35,30.5,28.25,25.7,20,11.45,8.8
7.2274e+05,425,1973,8.6,11.25,11.25,15.65,22.9,27.1,29.55,29.45,26.2,21.1,14.15,10.15
7.2274e+05,425,1974,9.85,10.4,15.35,17.9,23.3,29.85,28.8,27.9,25.4,20.5,13.45,7.7
7.2274e+05,425,1975,8.95,10.3,13.05,15.15,20.95,26.55,28.9,29.5,25.8,20.1,13.7,9.95
7.2274e+05,425,1976,9.65,13.45,13.55,17.2,22.55,27.75,29.1,29.35,25.15,18.5,13.7,9.5
7.2274e+05,425,1977,9.1,12.05,11.8,18.5,21.1,28.4,30.4,30.05,27.1,21.6,15,12.2
7.2274e+05,425,1978,10.55,11.3,15.65,18,22,28.95,30.85,29,26.55,22.1,14,8.05
7.2274e+05,425,1979,7.8,10.95,12.95,17.95,21.9,27.45,29.7,27.75,27.55,21.35,12.25,11.2
7.2274e+05,425,1980,10.9,13.05,13.4,17.95,21.4,28.7,31,28.75,27,20.15,14.55,13.3
7.2274e+05,425,1981,12,13.35,13.9,20.6,23.15,29.3,29.35,29.6,26.9,19.9,15.45,11.4
7.2274e+05,425,1982,9.5,12.45,14.05,18.9,22.5,27,29,28.9,26.5,19.1,13.7,9.5
7.2274e+05,425,1983,10.25,11.65,13.5,15.2,22.25,26.7,29.9,29.15,27.7,20.55,13.6,10.6
7.2274e+05,425,1984,10.05,10.9,14.95,17.1,25.15,27.95,28.8,28.05,26.75,18.3,13.05,9.7
7.2274e+05,425,1985,8.9,10.8,14.3,19.55,23.75,28.9,30.05,28.7,24.65,20.25,13,10.2
7.2274e+05,425,1986,12.95,12.9,16.3,19.4,23.8,29.1,28.2,28.95,24.7,19.25,14,9.85
7.2274e+05,425,1987,8.85,11.3,13.15,19.55,22.55,28.45,29.6,28.3,24.95,22.25,13.6,8.45
7.2274e+05,425,1988,9.05,12.65,14.6,18.05,23.2,28.95,30.3,28.7,25.25,22.5,13.7,9.25
7.2274e+05,425,1989,8.9,13.4,17.4,22.15,24.3,28.35,30.65,28.95,26.95,19.95,14.5,9.2
7.2274e+05,425,1990,8.65,10.05,15.15,19.95,22.9,30.15,28.4,27,26.45,20.4,14.7,8.55
7.2274e+05,425,1991,9.55,13.7,12.1,17.9,22.3,26.45,29.85,29,25.85,21.5,12.9,10.5
7.2274e+05,425,1992,9.05,12.9,14.45,20.65,23.75,27.75,29.25,28.5,26.95,21.65,11.85,9.35
7.2274e+05,425,1993,11.85,11.7,15.6,19.6,24.95,28.7,30.1,29.2,26.3,20.75,13.75,10
7.2274e+05,425,1994,10.05,11.5,16,19.45,23.35,31.4,31.5,31.2,27.75,20.55,12.85,11.05
7.2274e+05,425,1995,10.15,14.65,15.6,17.2,22.2,27.45,30.4,30.4,27.15,21.4,16.15,10.75
7.2274e+05,425,1996,10.5,14.35,15.5,20.2,25.8,30.1,31.1,29.3,24.45,20.05,14.65,10.15
7.2274e+05,425,1997,9.6,11.45,17.1,16.4,26.3,28.5,30.9,30.3,28.55,19.85,12.4,6.2
7.2274e+05,425,1998,9.85,9.4,13,15.75,22.25,26.65,29.9,29.35,27.2,20.5,14.1,9.55
7.2274e+05,425,1999,10.4,12.15,15.65,16.05,22.85,27.65,28.2,28.5,26.4,21.35,16.55,8.8
7.2274e+05,425,2000,10.8,13.1,14.5,20.6,25.95,28.8,30.45,28.85,27.6,19.15,10.2,10.2
7.2274e+05,425,2001,8.45,10.55,14.75,18.8,25.2,29,29.4,29.05,27.5,21.4,15.9,8.35
7.2274e+05,425,2002,9.6,12.2,14.2,21.4,23.7,30.15,29.9,29,27.15,19.55,14.5,9.1
7.2274e+05,425,2003,12.5,11.75,14.05,18.15,24.4,28.75,31.2,29.7,26.95,22.95,13.8,9.85
7.2274e+05,425,2004,10.25,9.55,17.65,18.45,24.6,28.3,29.1,27.9,25.5,19.65,12.35,9.55
7.2274e+05,425,2005,11.15,12,12.1,18.55,24.25,26.8,30.95,28.2,27.1,21.2,NaN,10.15
7.2274e+05,425,2006,10.25,13.05,13.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
