station=725310 
Lat = 39.48 N 
Lon = 88.17 W 
Stn Number,Country Code,Year,Jan,Feb,Mar,Apr,May,Jun,July,Aug,Sep,Oct,Nov,Dec 
7.2531e+05,425,1903,-3.3,-2.55,7.5,10.84,18.54,18.85,24.34,22.125,18.9,12.75,3.025,-5.125
7.2531e+05,425,1904,-6.6,-5.1,4.175,8.025,16.775,20.95,22.7,21.54,19.42,12.06,5.48,-1.675
7.2531e+05,425,1905,-5.925,-7.475,7.525,10.825,17.35,22.325,23.05,23.65,20.125,12.325,5.275,-0.35
7.2531e+05,425,1906,0.925,-2.225,-1.15,12.25,17.55,21,22.825,24.125,20.975,11.4,4.725,0.675
7.2531e+05,425,1907,-0.2,-1.625,8.475,5.7,13.3,19.367,23.575,21.667,18.5,11.025,3.525,0.425
7.2531e+05,425,1908,-1.25,-2.175,6.825,10.7,16.975,20.95,23.575,22.925,21.025,12.65,6.175,0.25
7.2531e+05,425,1909,-1.35,0.975,3.9,9.925,15.05,21.8,22.025,23.825,17.575,9.7,10.2,-5.875
7.2531e+05,425,1910,-2.6,-3.4,9.925,11.125,13.875,20.45,23.66,21.7,18.8,14.025,2.6,-3.5
7.2531e+05,425,1911,-1.04,1.32,4.46,9.34,19.82,23.64,24.02,22.6,20.32,11.9,2.1,1.34
7.2531e+05,425,1912,-9.5,-5.36,-0.7,11.7,17.7,19.82,23.38,21.74,19.72,12.9,5.54,0.82
7.2531e+05,425,1913,-0.62,-3.82,2.72,10.46,17.4,23.42,25.625,24.9,19,11.74,8.08,2.5
7.2531e+05,425,1914,1.04,-6.34,2.82,10.98,18.38,24.34,25.62,23.94,18.7,14.2,6.46,-4.84
7.2531e+05,425,1915,-4.9,2.3,1.68,13.98,15.08,20,22.24,19.26,19.9,13.18,6.88,-1.6
7.2531e+05,425,1916,-0.8,-3.08,2.74,9.7,17.24,19.1,26.62,24.7,18.22,12.24,6.42,-2.58
7.2531e+05,425,1917,-1.86,-4.34,5.26,9.58,13.24,19.92,23.22,21.56,17.68,7.78,5.6,-5.94
7.2531e+05,425,1918,-11.26,-1.1,7.78,8.3,19.34,21.82,22.4,25.52,14.58,13.74,5.2,3.22
7.2531e+05,425,1919,-0.36,-0.32,5.32,10.82,14.7,23.38,25.34,22.24,20.4,14.5,4.525,-4.35
7.2531e+05,425,1920,-6.52,-1.9,4.86,7.3,15.44,21.62,22.88,21.925,20.3,15.425,4.7,-0.2
7.2531e+05,425,1921,0.64,2.06,9.54,12.42,17.88,24.26,26.52,22.38,21.2,12.42,5.6,1.2
7.2531e+05,425,1922,-3.925,0.1,5.9,11.66,18.7,22.78,23.075,23.075,21.2,14.45,6.2333,-0.32
7.2531e+05,425,1923,0.2,-3.84,3.35,10,15.46,22.28,24.18,22.54,18.675,10.46,6.1,4.52
7.2531e+05,425,1924,-6.24,-1.68,1.68,11.46,12.8,20.52,22,22.82,16.04,15,5.44,-3.94
7.2531e+05,425,1925,-4,1.94,5.6,13.92,14.6,23.5,23.7,22.7,22.4,7.36,3.48,-2.86
7.2531e+05,425,1926,-2.5,0.38,0.475,6.88,17.38,19.26,24.38,23.8,19.34,12.1,2.84,-2.28
7.2531e+05,425,1927,-3.82,3.1,6.3,10.88,15.54,19.02,22.84,19.44,20.96,14.5,7.36,-1.88
7.2531e+05,425,1928,-2.4,-0.16,4.26,8.2,16.1,18.46,23.7,23.38,16.5,13.76,5.82,0.74
7.2531e+05,425,1929,-5.38,-4.52,8.24,12.38,14.72,20.14,23.86,21.58,18.22,11.26,2.46,-1.8
7.2531e+05,425,1930,-6.1,3.98,3.6,12.28,17.2,21.38,25.2,23.82,20.1,11.24,5.36,-0.8
7.2531e+05,425,1931,-2.2204e-17,2.48,1.96,11.1,14.7,23.28,25.62,23.2,21.92,14.54,10.02,3.9
7.2531e+05,425,1932,2.1,3.18,0.6,11.06,16.98,22.76,24.8,23.3,18.5,12.26,1.64,-1.28
7.2531e+05,425,1933,2.84,-1.84,4.16,10.66,17.76,25.2,25.52,22.66,22.24,11.8,4.46,1.6
7.2531e+05,425,1934,0.56,-4.36,2.08,10.72,19,25.62,27.02,23.2,18.1,13.84,7.42,-2.44
7.2531e+05,425,1935,-1.64,0.4,8.2,9.1,13.4,19.74,25.32,23.58,18.52,12.56,4.56,-4.12
7.2531e+05,425,1936,-6.78,-7.08,6.12,8.44,18.46,22.08,28.02,26.24,20.96,12.34,3.14,0.78
7.2531e+05,425,1937,-1.84,-1.9,2.58,9.88,16.78,21.06,23.14,24.34,17.86,10.66,2.84,-2.54
7.2531e+05,425,1938,-2.66,3.14,8.46,11.68,16.18,20.9,24.16,24.16,20.14,14.8,6.48,-0.58
7.2531e+05,425,1939,0.62,-1.24,5.52,8.62,18.24,22.68,23.78,22.26,21.8,13.7,4.7,1.34
7.2531e+05,425,1940,-9.78,-0.96,2.82,9.58,14.78,22.48,24.32,23.9,18.26,14.96,3.92,1.9
7.2531e+05,425,1941,-1.3,-2.98,2.02,13.28,18.56,22.14,24.02,23.46,20.52,14.38,6.16,2.7
7.2531e+05,425,1942,-2.48,-2.76,6.2,13.14,16.92,22.04,24.44,22.36,18.2,13.04,6.64,-3.6
7.2531e+05,425,1943,-2.2,0.62,2.44,9.74,16.16,23.74,24.62,24.2,16.82,12.14,3.12,-2.28
7.2531e+05,425,1944,0.14,0.06,2.4,9.78,19.46,23.875,23.85,23.2,19.2,12.125,6.05,-4.54
7.2531e+05,425,1945,-5.22,0.1,10.36,11.24,13.8,19.66,22.525,22.425,18.975,11.275,5.125,-4.875
7.2531e+05,425,1946,-1.95,0.72,11.16,12.26,14.96,21.92,23.9,20.86,19.2,15.22,7.24,2.12
7.2531e+05,425,1947,0.06,-4.66,0.86,10.48,14.54,20.22,21.88,26.84,19.34,16.8,2.42,0.32
7.2531e+05,425,1948,-5.52,-1.2,4.7,13.14,15.6,22.1,23.82,23.06,19.98,11.16,7.18,1.16
7.2531e+05,425,1949,-0.36,0.5,4.78,10.24,17.78,23.34,25.7,22.92,16.24,14.66,5.98,2.14
7.2531e+05,425,1950,1.82,-1.04,2.6,7.58,17.76,21.18,22.26,21,18.075,15.08,2.1,-6.175
7.2531e+05,425,1951,-1.62,-0.8,2.74,9.08,17.5,20.5,23.26,22.06,17.04,13.7,1.14,-1.56
7.2531e+05,425,1952,-0.62,1.72,3.46,11,16.26,24.9,25.16,22.3,18.775,9.8,5.78,1.14
7.2531e+05,425,1953,0.18,1.9,5.28,9.02,17.38,24.6,24.05,23.22,19.74,15.05,6.32,0.4
7.2531e+05,425,1954,-1.2,4.1,2.88,13.72,14.125,24.38,25.78,23.12,21.5,13.2,5.54,0.12
7.2531e+05,425,1955,-2.82,-0.64,4.46,14.22,17.62,19.4,26.2,24.56,20.32,12.92,2.88,-2.18
7.2531e+05,425,1956,-2.66,-0.08,4.74,9.62,17.5,22.66,22.78,22.8,18.36,15.9,4.68,2.14
7.2531e+05,425,1957,-5.68,1.92,4.42,11.18,16.56,21.96,24.34,22.98,17.8,10.48,4.52,2.04
7.2531e+05,425,1958,-2.4,-4.96,2,11.1,16.675,19.2,22.72,22.76,18.88,13.05,6.65,-4.3
7.2531e+05,425,1959,-5.22,-1,4.38,11.06,18.88,22.86,23.8,25.12,20.2,12,1.38,2.22
7.2531e+05,425,1960,-1.62,-2.98,-4.12,12.56,14.94,20.88,22.78,23.74,21.48,12.92,5.66,-3.7
7.2531e+05,425,1961,-4.42,1.38,6.1,7.9,14.06,20.88,23.62,22.72,21.2,13.4,5.2,-1.94
7.2531e+05,425,1962,-6.1,-0.78,2.48,10.24,20.58,22.28,22.64,22.62,17.56,14.22,5.36,-3.3
7.2531e+05,425,1963,-7.96,-6.04,6.6,12.7,15.92,22.58,23.16,21.08,18.92,17.32,7.3,-7.38
7.2531e+05,425,1964,-0.6,-1.56,3.94,11.98,19.22,23.08,23.9,22.36,19.1,10.96,7.2,-1.24
7.2531e+05,425,1965,-2.34,-1.32,-0.1,11.8,19.7,21.56,22.68,21.74,19.26,12.28,6.92,3.42
7.2531e+05,425,1966,-5.46,-1.32,5.38,9.52,14.18,21.98,25.92,21.9,17.66,11.06,6.06,-0.38
7.2531e+05,425,1967,-0.78,-3.3,5.68,12.48,14.2,22.62,22.3,20.48,17.66,11.8,3.16,0.12
7.2531e+05,425,1968,-4.52,-3.76,6.02,11.38,14.7,22.52,23.56,23.26,18.82,12.44,5.32,-1.22
7.2531e+05,425,1969,-4.42,-0.54,1.38,11.76,17.22,20.78,24.78,22.86,18.48,11.9,3.52,-2
7.2531e+05,425,1970,-7.66,-2.06,2.74,12,18.58,21.4,23.82,22.82,20.45,12.66,4.62,1
7.2531e+05,425,1971,-5.2,-1.3,2.88,10.88,15.26,24.5,22.1,21.78,20.6,16.38,6,3.02
7.2531e+05,425,1972,-3.8,-2.02,4.44,10.5,18,20.12,23.3,22.86,19.78,10.78,3.44,-1.92
7.2531e+05,425,1973,-1.16,-0.12,9.16,10.56,15.08,22.6,24.28,23.44,20.28,15.28,6.78,-2
7.2531e+05,425,1974,-2.28,-0.12,6.68,12.32,16.02,19.86,24.9,22.16,15.94,12.1,5.42,0.32
7.2531e+05,425,1975,-0.82,-1.54,2.58,9.3,18.46,22.56,22.88,23.72,16.72,13.6,8.28,0.4
7.2531e+05,425,1976,-4.9,3.54,7.84,12.42,15.04,21.74,23.46,21.1,17.5,8.96,0.84,-4.48
7.2531e+05,425,1977,-12.28,-2.16,7.52,14.08,20.84,21.12,25.16,22.22,19.82,10.88,5.7,-3.2
7.2531e+05,425,1978,-8.82,-8.6,0.72,11.42,15.72,22.54,23.64,22.48,21.28,11.68,6.88,-0.18
7.2531e+05,425,1979,-9.56,-7.92,5.04,9.82,16.3,22.36,22.56,22.48,18.98,12.54,4.96,1.52
7.2531e+05,425,1980,-3.08,-5.48,1.98,9.6,17.56,20.92,25.98,24.82,19.8,10.7,5,-0.34
7.2531e+05,425,1981,-4.62,-0.18,4.7,13.88,14.44,23.1,23.48,22,18.06,11.52,6.42,-2.86
7.2531e+05,425,1982,-8.38,-4.54,4.28,8.2,19.88,19.3,23.98,21.44,18.24,12.7,5.96,3.58
7.2531e+05,425,1983,-1.78,1.1,4.88,8.5,14.68,22.4,25.9,25.48,19.46,13.12,6.88,-7.96
7.2531e+05,425,1984,-6.16,2.24,-0.08,9.74,14.925,24.26,22.7,23.46,17.9,15.06,4.84,3.1
7.2531e+05,425,1985,-7.2,-3.78,6.94,13.92,18.42,20.8,23.18,21.2,19.26,13.96,6.68,-5.88
7.2531e+05,425,1986,-1.76,-2,6.64,13,18.025,22.84,25.32,21.04,21,12.9,3.36,-0.2
7.2531e+05,425,1987,-3.68,1.4,6.96,11.48,20.48,23.44,24.52,23.5,19.62,9.32,7.62,1.12
7.2531e+05,425,1988,-4.08,-3.62,4.88,11.2,18.38,23.4,25.48,25.36,19.88,9,5.92,-0.58
7.2531e+05,425,1989,1.9,-4.92,5.12,10.5,14.92,21.88,23.94,22.66,17.38,13.26,4.96,-8.04
7.2531e+05,425,1990,2.56,2.2,7.25,10.4,15.18,22.08,23.02,21.96,19.48,11.82,8.46,-0.4
7.2531e+05,425,1991,-4.4,1.26,6.46,13.4,20.6,23.78,24.56,23.7,19.38,13.86,3.26,1.24
7.2531e+05,425,1992,-0.6,2.9,6.14,10.72,16.14,20.42,22.76,20.2,18.04,12.14,5.08,-0.34
7.2531e+05,425,1993,-2.1,-3.24,2.88,9.76,17.34,21.64,24.64,23.62,16.38,11.02,4.42,-0.66
7.2531e+05,425,1994,-6.68,-2.96,4.66,11.56,15.5,23.34,23.12,21.22,18.36,13.14,8.06,2.58
7.2531e+05,425,1995,-2.88,-1.58,6.26,10.34,15.48,22.34,24.64,25.88,17.55,13.06,1.76,-2.72
7.2531e+05,425,1996,-4.86,-1.32,1.08,9.12,16.5,21.96,22.46,22.94,17.64,12.7,1.5,-0.4
7.2531e+05,425,1997,-5.94,0.74,5.8,8.4,13.76,21.2,23.56,21.08,18.64,12.34,3.22,-0.12
7.2531e+05,425,1998,0.62,4.04,4.54,11.6,19.34,21.98,23.62,23.7,21.8,13.52,7.14,1.88
7.2531e+05,425,1999,-3.54,2.42,3.08,12.06,17.98,22.34,25.9,22.025,18.98,12.46,8.76,0.28
7.2531e+05,425,2000,-3.38,2.44,7.22,10.58,18.08,21.44,22.54,23.25,18.42,14.22,3.66,-8.02
7.2531e+05,425,2001,-3.66,-0.3,2.5,14.46,18.08,21,23.96,23.34,17.94,12.04,9.46,2
7.2531e+05,425,2002,0.98,0.94,2.82,11.8,14.98,23.3,25.66,23.66,20.76,11.24,4,-0.24
7.2531e+05,425,2003,-6.24,-3.84,5.86,12.28,16.16,19.98,23.42,23.42,17.6,12.28,7.34,0.7
7.2531e+05,425,2004,-4.36,-1.2,6.94,12.22,19.2,21.12,22.52,20.45,19.74,12.66,7.26,-0.4
7.2531e+05,425,2005,-2.16,1.18,3.1,12.48,15.9,23.46,24.42,24.24,21.26,12.82,6.6,-3.86
7.2531e+05,425,2006,3.5,-0.6,4.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
