station=61860 
Lat = 55.68 N 
Lon = 12.55 E 
Stn Number,Country Code,Year,Jan,Feb,Mar,Apr,May,Jun,July,Aug,Sep,Oct,Nov,Dec 
61860,612,1906,2.25,1.75,2.8,8.35,13.1,16.3,17.15,17.1,14.25,10.5,8.4,0.4
61860,612,1907,1.05,0.65,3.2,5.75,10.7,13.7,15.65,14.6,13.05,12.9,6.15,2.6
61860,612,1908,1.55,3.15,2.5,5.75,10.9,15.35,18.45,16.25,13.4,10.45,4,2.5
61860,612,1909,1.45,-0.65,0.7,5.35,9.1,14.25,15.45,16.05,13.3,12.2,2.85,3.5
61860,612,1910,2.55,3.15,4.8,7.5,12.15,16.75,17.15,17.15,13.9,10.25,4.35,4.4
61860,612,1911,2.75,2.85,3.9,7.35,13.45,14.95,17.15,18.85,15,9.55,6.6,4.7
61860,612,1912,-0.95,-0.05,5,7,10.95,14.75,18.95,15.85,11.4,8.25,4.7,5.7
61860,612,1913,1.55,2.65,5.3,7.8,12.6,14.95,16.35,15.95,14,9.95,8.3,4
61860,612,1914,0.75,4.65,4.1,9.15,11.45,15.95,20.35,18.15,14.1,9.75,5.3,5.2
61860,612,1915,1.15,1.95,1.2,7.4,10.75,14.95,16.05,16.05,13.5,7.9,3.85,2
61860,612,1916,4.45,1.95,2.2,7.8,11.65,12.85,16.85,16.25,12.7,8.95,6.95,3.7
61860,612,1917,-0.05,-0.95,-0.6,4.65,11.9,18.35,18.05,18.25,14.2,8.95,6.75,1.6
61860,612,1918,0.75,2.1,3.3,8.25,12.9,13.55,16.55,17.05,12.55,10.35,5.85,3.9
61860,612,1919,2.75,2.5,1.8,6.65,12.45,14.85,16.05,15.05,14.25,8.1,1.95,1.6
61860,612,1920,2.05,3.9,6,8.65,11.75,14.55,17.45,16.05,13.95,7.9,5.5,3.1
61860,612,1921,4.65,3.1,6.4,9.2,13.75,14.55,17.35,16.25,13.35,11.15,3.2,3.5
61860,612,1922,-0.05,-0.6,3.3,5.4,12.15,14.05,15.45,15.05,12.45,6.5,4.5,4.8
61860,612,1923,3.85,0.5,4.4,5.5,9.6,11.55,17.25,15.05,13.45,10.85,4.6,0.4
61860,612,1924,-1.15,-1.4,1,4.55,10.9,14.05,15.65,16.65,14.95,11,6.75,5.3
61860,612,1925,4.7,4.45,2.2,7.95,13.5,14.85,19.25,17.3,12.85,8.2,3.35,0.55
61860,612,1926,1.9,1.55,3.85,8.15,11.1,14.75,18.65,17.7,13.85,7.85,7.15,3.25
61860,612,1927,3.7,2.05,6.35,6.65,9,12.45,18.15,17.7,14.05,9.7,3.75,-1.15
61860,612,1928,1.9,3.05,2.85,6.75,10.6,12.65,15.95,15.9,13.35,9.7,7.65,2.15
61860,612,1929,-1.2,-4.95,3.2,3.95,12.2,13.45,16.05,16.6,14.75,10.65,7.05,5.35
61860,612,1930,4.3,1.25,3.85,7.85,11.8,16.45,17.45,16.8,13.65,10.55,6.95,3.75
61860,612,1931,1.7,0.65,0.45,5.35,13.6,13.75,16.55,16.2,11.85,8.85,6.85,3.35
61860,612,1932,4.1,1.85,1.8,7.15,12.6,14.75,18.95,18.3,14.25,9.35,6.35,4.35
61860,612,1933,1,1.45,4.85,6.95,11.65,16.65,18.25,17.5,14.65,10.55,5.35,1.35
61860,612,1934,2.7,4.25,4.85,8.75,13,15.45,18.85,17.3,16.45,11.35,7.05,6.35
61860,612,1935,1.3,3.05,3.9,7.95,10.6,16.25,17.65,17.4,14.25,10.15,6.85,3.15
61860,612,1936,3.8,0.15,3.5,6.05,11.9,17.15,17.85,17.1,13.65,8.15,6.25,4.55
61860,612,1937,0.7,1.85,2.15,7.55,13,15.25,18.05,19.2,14.85,11.2,5.05,1.45
61860,612,1938,3.1,3.05,7.6,7.55,11.2,14.75,17.45,19.1,15.55,11,8.95,2.25
61860,612,1939,2.9,4.35,3,7.65,11.4,16.65,17.85,19.5,15.15,7.55,6.05,1.75
61860,612,1940,-3.1,-5.65,0.75,4.95,11.8,17.45,17.35,15.7,12.15,8,6.45,1.25
61860,612,1941,-5.25,-2.25,1.4,4.6,9.95,16.1,19.85,15.9,12.85,8.35,3.35,3.1
61860,612,1942,-5.85,-5.85,-3.5,6.2,11.05,13.5,15.95,17.5,14.25,10.35,4.85,3.8
61860,612,1943,-0.05,4.25,4.9,9.2,12.95,15.8,17.85,16.7,14.15,10.85,5.15,2.7
