station=726060 
Lat = 43.65 N 
Lon = 70.32 W 
Stn Number,Country Code,Year,Jan,Feb,Mar,Apr,May,Jun,July,Aug,Sep,Oct,Nov,Dec 
7.2606e+05,425,1864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.1
7.2606e+05,425,1865,-10,-6.3,2,7.4,10.7,21,22.1,22,17.7,8.2,4.8,-5.2
7.2606e+05,425,1866,-11.3,-6.8,-3.3,6.6,NaN,NaN,NaN,NaN,16,8.7,5.2,-4.6
7.2606e+05,425,1867,-11.7,-4.4,-1.9,3.5,8.4,19,21.1,21.3,14.4,9.5,2,-9.8
7.2606e+05,425,1868,-10.9,-11.2,-3,1.4,6.1,18,20.9,20.9,13.1,6.3,1.7,-8.2
7.2606e+05,425,1869,-7.8,-6,-4.7,3.1,8.9,16.4,21.5,18.6,14.2,7.1,-0.2,-6.7
7.2606e+05,425,1870,-5.7,-8.8,-3.8,4.1,8.2,18.7,21.5,20.3,13.5,9.2,2.9,-5.6
7.2606e+05,425,1872,-5.6,-5,-5,5.4,11.3,17,20.3,19.6,15.4,8.3,1.9,-7.9
7.2606e+05,425,1873,-7,-5.9,-1,5.1,11.1,17,20.4,18.3,14.7,9.9,-1.7,-2.9
7.2606e+05,425,1874,-4.2,-5.3,0.3,2.5,11,16.4,19.7,18.2,15.8,10.1,2.8,-7.1
7.2606e+05,425,1875,-12.3,-10.7,-4,2.4,10.3,17.6,20.6,21.1,13.5,7.6,-0.7,-6.7
7.2606e+05,425,1876,-5.3,-7.6,-1.9,3.8,9.3,19.1,22.7,21.8,13.3,7.1,3.4,-9.8
7.2606e+05,425,1877,-10.5,-3.5,-1.6,5.7,11,18.9,20.9,20.9,16.5,7.2,4.9,-2.5
7.2606e+05,425,1878,-6.8,-4.2,0.5,7.1,11.4,18,22.7,19.9,15.7,11.1,2.8,-4.9
7.2606e+05,425,1879,-8.7,-7.6,-1.5,3.7,12.5,17.8,20.9,20.2,14.4,12.3,1.9,-5.6
7.2606e+05,425,1880,-3.8,-5.2,-2,5,12.9,18.8,21.9,20.4,15.6,8.7,1.7,-6.6
7.2606e+05,425,1881,-9.6,-6.1,0.8,4.2,10.7,16,20.5,21.1,16.6,9.1,3.6,-1.2
7.2606e+05,425,1882,-8.3,-5.3,-0.5,4,8.6,18.8,22,21.1,15.4,10.8,2.9,-5.8
7.2606e+05,425,1883,-9.9,-7.2,-4.7,4.6,10.4,19.3,21.2,20.1,13.7,7.5,4,-6.5
7.2606e+05,425,1884,-9.6,-5.1,-1.6,5,9.6,19.4,20,20.1,16.3,9,2.8,-4
7.2606e+05,425,1885,-7.4,-9.5,-4.1,5.8,10.7,18.8,21,19,13.1,8.2,3.1,-4.1
7.2606e+05,425,1886,-7.2,-6.9,-1.7,7,11.6,17,20.3,19.6,14.3,8.4,3.2,-6.5
7.2606e+05,425,1887,-9,-6.8,-2.2,4.1,12.9,17.3,22.2,19.1,13.3,8.2,2.5,-3.6
7.2606e+05,425,1888,-11.2,-6.7,-2,3.3,9,18.2,19.5,19.7,12.6,5.7,2.8,-2.6
7.2606e+05,425,1889,-2.9,-7.8,1.3,6.7,12.7,18.8,20.1,19.1,14.8,7.3,4.3,-1.3
7.2606e+05,425,1890,-6.2,-4.3,-0.9,5.4,10.9,16.9,20.7,19.8,14.8,8.1,2.1,-9.7
7.2606e+05,425,1891,-5.8,-5.1,-1.1,6.2,9.7,17.3,19.3,20,16.5,8,2.8,0.7
7.2606e+05,425,1892,-5.9,-5.4,-1.6,6.3,10.6,18.6,21.5,20.1,14.5,8.3,2.3,-5.2
7.2606e+05,425,1893,-10.7,-7.9,-1.7,3.7,10.9,16.8,21.2,20.3,12.6,9.8,3,-6.8
7.2606e+05,425,1894,-6.8,-7.9,2.4,6,10.9,18.3,22.1,19.2,15.1,9.8,0.9,-4.1
7.2606e+05,425,1895,-6.9,-8.2,-1.7,5.6,12.3,18.6,19.8,20,16,7.3,3.8,-2.4
7.2606e+05,425,1896,-7.6,-6.6,-2.4,6.1,12.6,18,21,20,13.7,7.3,3.9,-5.1
7.2606e+05,425,1897,-6,-4.7,-0.3,6.3,11,15.6,20,19.8,14.4,9.4,1.8,-3.6
7.2606e+05,425,1898,-7.2,-3.8,2.8,4.9,11.2,17.3,20.9,22,15.6,9.4,3.1,-4.3
7.2606e+05,425,1899,-6.2,-6.7,-1.7,6.3,12,19.1,21,19.6,13.6,9.7,2.4,-1.3
7.2606e+05,425,1900,-5.8,-6.1,-2.2,7,9.7,19.2,21.8,20.9,15.7,11.1,3.8,-4.1
7.2606e+05,425,1901,-7.3,-7.8,-0.3,5.9,10.7,18.7,21.9,20.7,16,9.6,0.2,-3.4
7.2606e+05,425,1902,-6.8,-4.9,4,6.6,11.2,16.3,19.6,18.6,14.4,9,4.1,-6.1
7.2606e+05,425,1903,-6.3,-4.4,3.7,6,11.6,14.7,20.2,17.4,15.6,9.2,1.6,-5.8
7.2606e+05,425,1904,-10.4,-10.4,-1.1,4.3,13.2,16.8,20.3,19.1,13.5,7.4,0.2,-8.8
7.2606e+05,425,1905,-9.2,-8.8,-0.4,5.4,11,16.2,20.8,19.3,14.1,9,2.1,-2.8
7.2606e+05,425,1906,-2.8,-5.6,-3.1,5,10.7,17.3,20.8,21.6,14.8,8.6,2.4,-6.8
7.2606e+05,425,1907,-8.8,-9.9,-0.1,3.6,8.7,16.3,20.5,19.1,14.3,7.2,2.7,-1.6
7.2606e+05,425,1908,-4.8,-7.2,-0.1,4.6,12.2,19.1,22,19.6,16.4,10.3,2.7,-4.4
7.2606e+05,425,1909,-6.3,-5.1,-0.4,4.7,10.6,19.3,20.2,20,14.3,9.2,4.2,-4
7.2606e+05,425,1910,-3.7,-6.2,2.7,7.5,11.3,17.2,22,19,14.2,9.4,2.4,-6.9
7.2606e+05,425,1911,-5.7,-8.4,-1.6,4.8,13.5,17.2,23.1,19.2,13.8,9.1,2.4,-0.7
7.2606e+05,425,1912,-10.6,-6.2,-1.2,5.6,12,17.4,21.1,18.2,13.9,10.6,3.7,-1.2
7.2606e+05,425,1913,-1.6,-7.4,1.6,6.1,9.8,17.8,21.4,19.7,14,11.2,4.6,-1.4
7.2606e+05,425,1914,-7.7,-9.6,0.2,4.1,12.8,17.6,19.2,18.8,15.7,10.1,2,-5.6
7.2606e+05,425,1915,-4.4,-3.3,-0.1,7.4,11,16.1,19,18.7,15.8,10.1,4.3,-2.7
7.2606e+05,425,1916,-4.3,-7.6,-3.1,5.3,11.1,15.6,21,20.1,14.3,9.7,2,-3.9
7.2606e+05,425,1917,-6.7,-8.4,-0.2,4.4,8.3,15.6,21.5,20.4,13,7.7,0.9,-9.2
7.2606e+05,425,1918,-10.7,-8.7,-0.7,5.8,13.5,16,20.3,19.6,13.1,9.6,3.7,-3.6
7.2606e+05,425,1919,-4.8,-3.9,2.3,5.5,12.2,18.2,21.8,18.8,13.8,9.1,3,-6.4
7.2606e+05,425,1920,-10.9,-6.8,1.2,4.9,10.4,17.7,20.8,21,15.5,12.5,1.5,-2.6
7.2606e+05,425,1921,-4.5,-4.2,3.8,7.6,12.3,18.4,21.6,19.7,16.8,9.8,1.2,-4.9
7.2606e+05,425,1922,-7.6,-5.7,1.4,6.7,13,18.4,20.7,20.6,15,9.2,3.5,-5.8
7.2606e+05,425,1923,-8.4,-9.7,-3.3,5.3,11.9,19.1,20,18.8,15.1,10.3,4.2,-0.2
7.2606e+05,425,1924,-5.6,-8.1,0.9,5.6,10.7,17.5,21.3,20.2,13.7,10.3,4,-5.7
7.2606e+05,425,1925,-9.3,-2.1,2.4,7.1,10.8,19.1,20.5,20.8,14.2,6.3,3.5,-3.5
7.2606e+05,425,1926,-5.7,-6.8,-2.2,3.7,10.8,16.2,20,19.3,14.1,9,3.6,-6.1
7.2606e+05,425,1927,-5,-5.4,1.8,6.3,9.9,17.3,20.3,18.4,15.8,11.1,5.2,-2.1
7.2606e+05,425,1928,-5.4,-5.4,-0.2,4.9,10.1,16.6,21.6,21.5,13,10,3.7,-0.5
7.2606e+05,425,1929,-5.9,-4.5,1.6,5.6,12.1,18.2,20.7,19.2,15.3,8.8,3.7,-4.9
7.2606e+05,425,1930,-5.6,-4.4,0.6,5.5,12.6,20.2,21.5,19.7,17.6,10,4.5,-3.4
7.2606e+05,425,1931,-5.1,-4.6,2.4,7.4,12.4,19,21.8,21,16.8,11.5,6.5,-1.4
7.2606e+05,425,1932,-1,-5.4,-0.6,6.6,13,18.3,21.1,22.2,16.2,10.8,3.3,-0.8
7.2606e+05,425,1933,-1.1,-2.9,0.3,5.8,12.7,19.2,20.3,21,15.5,9.7,1.2,-7.2
7.2606e+05,425,1934,-6,-11.3,-0.2,6.9,13.2,18.1,22,19.2,16.5,8.3,4.7,-5.2
7.2606e+05,425,1935,-9.1,-6.1,0.7,6.1,11.7,18.5,22.6,21.6,14.6,9.3,5.2,-5.6
7.2606e+05,425,1936,-5.4,-8,3.2,5.6,12.7,18.2,20.2,20.6,14.6,9.6,1.6,-1.9
7.2606e+05,425,1937,-1.6,-2.2,-0.6,6,13.2,18.7,22.5,23.5,15.5,9,4.1,-4.1
7.2606e+05,425,1938,-5.9,-4.2,0.8,6.8,11.2,19.1,21.2,22.8,14.2,11.2,5,-1.9
7.2606e+05,425,1939,-5.9,-5.3,-1.8,4.5,11.6,17.2,21,22,15,9.3,2.2,-3
7.2606e+05,425,1940,-8.5,-4.1,-1.1,4.4,11.2,16.8,21.2,19.4,15,8.3,2.4,-4.2
7.2606e+05,425,1941,-8.5,-4.3,-1.8,8.9,13.7,19.1,21.5,19.3,15.4,9.5,4.9,-1.4
7.2606e+05,425,1942,-6.2,-5.5,3.1,7.9,13.5,18.3,20.8,20.5,15.5,10.1,2.9,-5.1
7.2606e+05,425,1943,-7.9,-3.6,-0.5,4.4,12.5,19.6,21.7,20,14.6,10,3.5,-6.1
7.2606e+05,425,1944,-5.2,-6,-0.7,4.7,14,17.7,21.7,22.9,15.8,9.2,4.1,-4.7
7.2606e+05,425,1945,-9.1,-5.6,4.8,9.3,10.6,17.5,20.9,20.5,16.4,8.2,3.7,-5.5
7.2606e+05,425,1946,-6.7,-7.1,5,5.6,11.8,18,20,19.4,16.5,11.1,5.3,-2.9
7.2606e+05,425,1947,-5.8,-4.1,1.1,6,11.7,17.1,22.8,21.8,15.8,13.5,2.9,-5.1
7.2606e+05,425,1948,-9.1,-7.7,0.2,6.1,10.9,16.7,22.6,22.2,16.2,9.4,6.4,-1.2
7.2606e+05,425,1949,-2.9,-3.2,1.5,8.4,13,19.6,23,22,14.5,11.4,2.9,-1.1
7.2606e+05,425,1950,-2.8,-7.6,-2.2,5.8,12.4,18.3,21.4,20.1,13,10.1,5.8,-1.4
7.2606e+05,425,1951,-3.6,-2.6,1.5,8.4,13,16.9,21.8,20.5,15.6,10,2.6,-3.7
7.2606e+05,425,1952,-4.8,-3.3,0.7,7.4,11.8,19.7,23.5,21,15.7,8.6,3.7,-1.1
7.2606e+05,425,1953,-1.9,-2.4,2.2,7.6,13,18.3,21.3,20.1,15.5,10.5,5.7,0.6
7.2606e+05,425,1954,-7.8,-1.6,0.6,7,11.5,17.7,20.2,19.1,14.1,11.5,4.2,-2.6
7.2606e+05,425,1955,-5.4,-2.9,0,7.4,14.2,18.4,23.1,21.7,14.5,9.7,2.8,-7.7
7.2606e+05,425,1956,-2.6,-4.1,-2.7,5.3,9.9,18.1,19.8,20,13.4,9.4,3.9,-2.5
7.2606e+05,425,1957,-10.1,-2.9,1.8,7.9,13.4,19.2,20.9,18.8,16.2,10.3,5.4,0.5
7.2606e+05,425,1958,-3,-7.2,3.2,7.4,11.4,15.9,20.8,20.6,15.3,8.2,4.2,-7.8
7.2606e+05,425,1959,-5.9,-7.7,0.2,7,14.3,16.5,22.4,21.7,16.6,9.4,4.2,-1.3
7.2606e+05,425,1960,-4.6,-1.8,-1.7,6.7,13.3,19,20.7,20.4,15.4,8.4,5.4,-5.4
7.2606e+05,425,1961,-9.3,-4.3,-0.2,6.3,11.5,18.4,20.2,20.5,18.4,11,4.8,-3.3
7.2606e+05,425,1962,-6.3,-7.7,1.7,6.4,11.5,18.2,19.2,19.6,13.9,9.2,2.8,-4.6
7.2606e+05,425,1963,-4.7,-8.1,0.8,6.7,12.3,18.7,21.9,18.6,13.2,11.8,5.9,-8.6
7.2606e+05,425,1964,-4.2,-5,0.8,5.8,13.5,18.4,21.2,17.6,13.6,8.9,2.9,-3.7
7.2606e+05,425,1965,-6.8,-5.8,1.6,5.9,13.5,18.3,20,20.1,14.6,8.8,2.7,-2.3
7.2606e+05,425,1966,-5.4,-5.2,1.3,5.3,11.1,18.3,20.8,20,13.6,8.5,5.2,-2.9
7.2606e+05,425,1967,-4.2,-8.2,-2.2,6.1,9.4,18.4,20.7,20.3,15.7,10,1.7,-2.3
7.2606e+05,425,1968,-8.6,-7.1,1.5,8.1,11.4,16.5,22.1,20.1,16.7,11.7,2.8,-3.8
7.2606e+05,425,1969,-4.3,-3.9,0.4,7,12.4,18,20.8,22.8,16.2,9.5,5.2,-1.8
7.2606e+05,425,1970,-8.5,-3.7,1.1,7.3,14,18.5,22.1,21.4,16.3,11.1,5.3,-6.9
7.2606e+05,425,1971,-11,-5.6,0.6,6.2,12.4,18.9,21.5,21.5,16.4,11.5,2,-2.6
7.2606e+05,425,1972,-5.4,-6.1,-0.9,5.6,12.3,16.3,20.7,19.5,15,7.5,1.8,-4.4
7.2606e+05,425,1973,-4.9,-4.8,4,8.4,11.6,18.6,22.5,22.6,14.8,9.7,3.3,0.8
7.2606e+05,425,1974,-4.9,-4.2,1.9,8.1,11.2,17.3,21.1,20.9,15,7.2,4.2,-1
7.2606e+05,425,1975,-2.9,-3.9,-0.3,5.3,14,17.4,22.1,20.3,14.2,9.8,6.3,-4.3
7.2606e+05,425,1976,-9.1,-2.1,0.6,8.1,12.1,19.8,19.8,19.5,14.2,6.6,2.4,-7
7.2606e+05,425,1977,-9.7,-5.6,3.2,6.7,13.3,16,21.1,20.2,14.4,9.1,4.3,-3.7
7.2606e+05,425,1978,-6.1,-7.1,-0.1,5.6,12.4,17.1,21,21.3,14.5,9.2,2.6,-3.3
7.2606e+05,425,1979,-4.6,-9.1,2,5.7,12.9,17.6,21.2,18.8,14.1,8.6,5.8,-1.2
7.2606e+05,425,1980,-5.2,-6.4,0,6.8,12.1,16.6,21.4,22.3,16.4,7.7,2.3,-5.9
7.2606e+05,425,1981,-10.1,0.2,2.1,7.3,12.9,18.2,21,19.4,14.8,8.1,3.8,-1.6
7.2606e+05,425,1982,-9.4,-4.8,0.1,5.6,12.6,15.1,21.2,18.5,15.1,8.9,5.2,0
7.2606e+05,425,1983,-3.8,-3.2,2.1,6.9,11.1,18.2,21.5,20.3,17.2,8.8,4.6,-3.3
7.2606e+05,425,1984,-6.8,0,-2.1,6.3,11.7,18.2,21.4,21.1,14.3,9.8,4,-0.4
7.2606e+05,425,1985,-8.8,-3.1,1.6,6.7,12.1,17,21.5,19.8,15.9,10.4,4.4,-4.1
7.2606e+05,425,1986,-3.9,-4.8,1.4,8.1,12,16.1,19.1,19,14.1,8.8,2.4,-1.3
7.2606e+05,425,1987,-5.8,-5,1.1,7.2,12.6,17.7,20,19,15.3,8.4,3.4,-1
7.2606e+05,425,1988,-5.8,-3.5,1.2,6.4,12.6,17.7,21.7,21.7,15.2,8.1,5,-3.3
7.2606e+05,425,1989,-2.9,-4.4,-0.2,5.1,13.1,17.7,20.8,20,15.8,9.9,2.9,-9.9
7.2606e+05,425,1990,-1,-3.5,1.5,7,11,16.9,21.3,21,15.4,11.3,5.4,0.9
7.2606e+05,425,1991,-4.8,-1.2,2.8,7.7,14.5,18.6,21.2,21.1,14.6,10.4,4.7,-3.1
7.2606e+05,425,1992,-4.5,-3.4,-0.6,5.2,11.1,17.4,18.8,19.3,14.9,8.5,3.1,-1.7
7.2606e+05,425,1993,-4.8,-8.4,-1.2,6.3,12.7,18.1,21,20.8,15.3,7.9,3.9,-1.2
7.2606e+05,425,1994,-10,-6.9,0.8,6.9,11.3,18.9,22.4,19.1,14.7,9.7,5.3,-0.3
7.2606e+05,425,1995,-2.7,-5.9,1.6,5.1,11.2,17.9,21.2,19.7,13.6,11.4,2.1,-4.1
7.2606e+05,425,1996,-5.9,-4.4,-1.2,6.1,11.4,17.2,19.1,19.7,15.4,8.2,1.7,1.4
7.2606e+05,425,1997,-4.8,-1.8,-0.9,5.4,10.6,17.4,20.6,19.6,14.8,8.3,2.3,-1.4
7.2606e+05,425,1998,-2.7,-0.4,2.6,7.7,13.8,15.9,20.8,20.8,16.2,9.6,4.1,0.3
7.2606e+05,425,1999,-5.4,-1.7,2,7.2,12.5,19.1,21.8,19.8,17.4,8.1,5.6,-0.1
7.2606e+05,425,2000,-5.8,-3.1,3.2,6.3,11.8,17.6,19.5,19.6,15.5,9.4,4.7,-4.1
7.2606e+05,425,2001,-6.3,-4.3,-0.8,6.3,12.7,19.6,19.2,20.8,16.1,10.1,5.2,1.6
7.2606e+05,425,2002,-0.9,-1.8,1.6,6.9,11.4,16.3,20.8,21.2,17.3,8.3,2.8,-2.6
7.2606e+05,425,2003,-8.7,-6.5,-0.2,4.9,11.2,17.2,20.7,20.4,16.3,8.9,4.9,-1.3
7.2606e+05,425,2004,-9.4,-3.4,1.6,6.9,12.3,15.8,19.4,19.9,16.1,9.8,3.8,-2.2
7.2606e+05,425,2005,-7,-3.6,-1.1,7.2,9.6,18.2,20.8,21.2,17.6,10.1,4.8,-2.3
7.2606e+05,425,2006,-1,-3.4,1.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
