station=471590 
Lat = 35.1 N 
Lon = 129.03 E 
Stn Number,Country Code,Year,Jan,Feb,Mar,Apr,May,Jun,July,Aug,Sep,Oct,Nov,Dec 
4.7159e+05,221,1922,-0.15,5.5,7,13.2,16.25,21.1,24.2,27.2,23.25,16.65,9.75,2.8
4.7159e+05,221,1923,0.4,1.65,8.25,11.75,16.45,19.2,22.85,27,22.2,16.45,9.8,4.2
4.7159e+05,221,1924,3.25,3.2,5.05,12.25,15.85,19,25.05,26.15,21.4,16.7,8.1,4
4.7159e+05,221,1925,2.05,2.15,6.8,11.5,15.75,19.6,22.85,26.4,21.95,16.4,11.7,3.95
4.7159e+05,221,1926,1.5,2.7,6.75,11.15,15.55,19.4,23.45,25.9,22.1,14.9,10.7,2.1
4.7159e+05,221,1927,1.95,1.8,7,11.85,15.1,20.4,24.9,25.3,21,15.8,12,4.95
4.7159e+05,221,1928,1.8,2.4,7.25,12.35,17.45,19.55,23.8,25.3,22.8,16.3,10.45,4.2
4.7159e+05,221,1929,1.25,1.95,7,11.6,15.9,21.25,25.4,26.8,21.5,16.9,9.65,7.15
4.7159e+05,221,1930,1.3,5.85,8.7,12.75,17.2,20.2,26,26.25,21.35,17.05,8.2,5.35
4.7159e+05,221,1931,2.55,2.8,8.45,11.05,16.1,19.8,21.4,26,21.05,15.5,12.4,5.65
4.7159e+05,221,1932,4.7,3.15,6.5,12.2,16.4,19.2,25.3,25.45,20.7,15.6,10.35,5.65
4.7159e+05,221,1933,-0.6,2.35,5.5,12.4,17.4,20.9,25.6,25.85,22.25,16.65,10.65,6.45
4.7159e+05,221,1934,-0.8,2.95,5.85,11.5,17.35,19.95,23.2,25.5,21,15.35,9.6,7.75
4.7159e+05,221,1935,2.6,4.65,8.9,12.75,16.65,20,23.65,25.85,21.55,17.95,11.75,2.65
4.7159e+05,221,1936,-1.7,1.75,4.15,10.65,16.05,20,23.25,23.6,22.4,17.5,11.3,5.65
4.7159e+05,221,1937,3.2,4.95,7.55,12.4,17,20.3,24.85,27.3,23.2,17.3,11.45,3.3
4.7159e+05,221,1938,0.4,2.15,8.5,13.7,17.25,19.7,24.3,26.95,22.3,17.95,10.25,4.9
4.7159e+05,221,1939,1.9,4.05,7.35,12.9,16.55,20.5,25.95,26.85,23.5,17.9,11.65,5.25
4.7159e+05,221,1940,0.25,3.2,7.8,12.3,17.85,20.35,24.95,24.7,21.4,17.9,11.9,6.35
4.7159e+05,221,1941,3.4,3.7,8.4,12.9,17.35,19.95,22.05,25,20.9,16.6,12.75,6.75
4.7159e+05,221,1942,0.9,2.1,9.05,13.05,16.2,20.85,26.85,26.05,22.75,16.85,10.25,4.8
4.7159e+05,221,1943,0.25,3.55,8.25,11.95,17.25,20.05,24.2,27.05,22.7,18,11,6.45
4.7159e+05,221,1944,2.9,2.6,7.65,11.95,16.85,21.4,25.15,27.45,23.5,17.65,12.3,0.9
4.7159e+05,221,1945,-0.7,1.8,6.8,13.9,15.4,20,22.5,26.7,22.75,17.05,12.8,4.5
4.7159e+05,221,1946,4.2,4.8,6.6,12.95,16.7,20.75,25.45,26.4,22.7,17.35,13.3,2.5
4.7159e+05,221,1947,3.3,0.5,6.3,12.9,15.95,18.5,23.05,25.8,22.1,15.45,10.3,2.3
4.7159e+05,221,1948,2.25,4.75,7,13.75,17.6,20.55,23.7,25.75,22.25,18.05,11.45,9.4
4.7159e+05,221,1949,3.5,5.6,7.3,12.25,17.35,18.8,22.8,26.5,23.1,17.6,11.65,5.4
4.7159e+05,221,1950,4.85,4.25,7.55,13.4,18,19.9,25.05,27.15,22.3,17.9,11.1,4.25
4.7159e+05,221,1951,3,5.2,6.95,12.6,17.2,20.2,23.5,27.55,22.2,18,11.55,7.4
4.7159e+05,221,1952,2.5,2.35,7.2,13.35,17.5,20.65,24.35,26,21.85,17,13.45,3.8
4.7159e+05,221,1953,1.35,3.65,8.55,12.9,16.7,19.5,24.25,26.35,22.6,18.7,10.8,7.25
4.7159e+05,221,1954,4.8,5.55,8.1,13.25,16.85,18.55,21.9,26.4,23.15,16.4,14.4,5.15
4.7159e+05,221,1955,0.95,6.15,8.85,13.35,17.25,21.3,24.85,25.4,22.65,16.8,10.8,7.1
4.7159e+05,221,1956,3.05,2.65,7,12.2,16.65,19.25,23.9,24.45,21.8,17.4,9.15,2.05
4.7159e+05,221,1957,4.2,2.05,5.85,12.95,17.6,19.5,22.8,24.45,21.45,17.3,13.15,6.15
4.7159e+05,221,1958,1.55,5.55,8.2,13.3,17.3,21.25,24.65,24.5,22.5,16.5,12,9.15
4.7159e+05,221,1959,1.4,7.1,9.7,12.95,17.6,20.45,24.7,26.3,23.1,18.4,12.35,6.05
4.7159e+05,221,1960,2.55,6.55,9.85,12.9,17.3,20.75,25.2,27.5,22.65,18,12.65,4.05
4.7159e+05,221,1961,1.5,4.05,9.2,13.55,17.75,20.65,26.05,27,24.05,19.3,13.05,5.45
4.7159e+05,221,1962,1.8,5.15,7.85,12.65,18.45,20,24,25.5,22.15,17.25,10.75,7.15
4.7159e+05,221,1963,-1.75,2.45,7.95,11.85,15.85,18.65,24.2,26.15,21.9,16.75,12.05,6.65
4.7159e+05,221,1964,5.4,2.15,8.4,12.9,18.7,20.7,25.05,27.9,22.7,17.85,11.75,6
4.7159e+05,221,1965,2.4,3.8,7.1,11.75,17.5,20.55,23.1,25.95,22,17.85,12.5,4.3
4.7159e+05,221,1966,2.2,5.75,8.75,12.85,17.65,20.15,23.667,27.7,21.833,17.833,10.867,3.4667
4.7159e+05,221,1967,1.8333,2.9,8.9,13,18.767,21.5,24.733,27.867,22.467,17.8,11.333,1.4667
4.7159e+05,221,1968,1.9667,0.8,8.2333,13.7,16.467,20.2,23.967,24.967,21.967,16.333,12.267,8.3333
4.7159e+05,221,1969,2.7,3.1,6.7333,12.5,17.533,20.233,23.533,26.067,22.4,16.833,10.067,3.8
4.7159e+05,221,1970,1.4333,5.4667,5.2,12.333,17.567,19.367,23.2,26.433,23.067,17.8,10.333,4.6333
4.7159e+05,221,1971,2.4667,3.6333,6.7667,13.2,17.633,20.567,24.9,24.933,21.867,16.5,12.45,5.4
4.7159e+05,221,1972,6.3,4.8,8.6,13.033,16.5,20.533,24.1,24.6,20.967,17.067,10.3,5.7333
4.7159e+05,221,1973,5.1667,5.5667,8.4667,13.3,17.667,20.533,26.3,27.3,21.933,16.633,9.8667,2.6333
4.7159e+05,221,1974,3.0667,3.2667,7.3,13.233,17.467,19.933,21.467,25.333,22.233,16.967,10.5,5.0333
4.7159e+05,221,1975,2.6333,2.5333,8.8,13.267,16.867,20.467,24.75,26.767,24.133,17.967,12.45,4.85
4.7159e+05,221,1976,1.8,6.85,8.3,12.933,16.733,19.9,22.6,25.267,20.767,17.05,8.6,5.3667
4.7159e+05,221,1977,-0.76667,2.5667,8.3667,13.467,17.533,19.767,25.267,24.433,22.933,19.5,11.533,8.0333
4.7159e+05,221,1978,3.6667,3.1,8.5,13.967,18.567,20.933,26.433,27.167,22.667,17.233,12.167,6.7667
4.7159e+05,221,1979,5.0333,6.0333,9.0667,12.567,17.7,21.133,23.9,26.033,21.9,18.733,10.433,6.6
4.7159e+05,221,1980,2.5333,2.4333,8.4333,12.167,17.433,21.333,22.667,22.067,21.033,16.167,12.433,2.3667
4.7159e+05,221,1981,0.066667,3.1,8.8,13.867,16.833,20.233,25.367,25.433,21.3,16.1,8.8333,5.3
4.7159e+05,221,1982,2.2,4.7333,9.8333,13.233,18.167,21,23.4,25.733,21.433,17.867,12.4,5.1
4.7159e+05,221,1983,3.5,3.2,8.4333,14.167,17.567,20.733,23.633,26.467,23,17.767,10.833,3.9333
4.7159e+05,221,1984,1.3,2,6.2667,12.433,17.233,21.267,24.767,27.467,22.067,16.667,12.633,5
4.7159e+05,221,1985,1.2,4.6333,8.1333,13.167,17.633,20.067,25.233,27.433,23.6,17.933,10.633,3.1333
4.7159e+05,221,1986,1.3667,2.1,8.2333,13.8,17.533,20.467,22.5,26.433,21.2,15.5,10.633,7.4667
4.7159e+05,221,1987,3.1667,5.5333,8.0333,13.6,17.567,20.533,23.8,25,20.867,18.467,12.033,6.2
4.7159e+05,221,1988,4,3.3,7.4,13.4,17.367,20.8,23.533,26.167,22.167,17.933,10.7,5.8
4.7159e+05,221,1989,5.8667,6.2,8.8667,15,17.933,20.167,23.933,25.8,21.567,17.267,11.333,6.8667
4.7159e+05,221,1990,2.5667,7.5667,10.233,13.2,17.367,21.3,25.567,28.3,22.9,18.2,14.133,6.1
4.7159e+05,221,1991,3.4333,3.7,8.55,13.5,17.05,21.6,24.033,23.9,22.9,17.367,11.367,7.85
4.7159e+05,221,1992,5.3,5.3,9.6,14.1,17,20.05,24.65,25.05,22.9,17.15,11.3,7.1
4.7159e+05,221,1993,3.65,6.1,8.45,13.55,17.35,20.45,22.05,23.05,21.9,16.85,12.4,5.3
4.7159e+05,221,1994,3.9,5.2,7.4,15,18,20.5,27.9,28.1,23.1,17.9,13.8,6.9
4.7159e+05,221,1995,2.9,5.6,NaN,13.3,17,20,24.1,27.3,21.4,18,10.7,4.6
4.7159e+05,221,1996,3.8,3.4,7.9,12.2,18,20.5,23.8,26.2,22.6,17.8,11.4,6.4
4.7159e+05,221,1997,3.5,5.8,9.8,14,17.9,22.2,24.5,25.9,21.9,17.3,13.2,6.7
4.7159e+05,221,1998,3.6,7.3,10.2,15.5,19,20.3,24.5,26.2,24.1,19.4,12,7.8
4.7159e+05,221,1999,4.3,5.3,9.5,14.4,18.2,21.1,23.5,25.2,23.8,17.7,11.7,5.7
4.7159e+05,221,2000,4.2,3.2,9.1,13.2,17.3,20.4,25.3,26.7,21.9,18.2,12.1,7.3
4.7159e+05,221,2001,2.7,5.7,9.6,15,19,21.6,26,26.9,22.7,18.5,11.4,4.8
4.7159e+05,221,2002,4.8,6.6,10.7,14.4,17,20.9,24,24.2,21.7,16.4,8.8,6.5
4.7159e+05,221,2003,2.5,6.3,8.6,13.8,16.9,20.8,21.3,24.1,22.5,16.6,13.1,5.2
4.7159e+05,221,2004,2.8,6.6,8.8,14,17.3,21,24.2,25.2,22,16.8,12.5,7.4
4.7159e+05,221,2005,2,2.5,7.1,14,17.1,21,23.8,25.8,22.8,17.1,11.6,1.2
4.7159e+05,221,2006,3.9,4,8,12.2,16.3,20.3,22.6,27.5,21.3,20,13.1,6.6
4.7159e+05,221,2007,5.2,7.9,9.1,13.2,17.8,20.5,22.8,26.7,22.9,18.3,11.9,7.3
4.7159e+05,221,2008,4.7,3.8,9.5,13.9,17.4,19.7,25.6,25,22.9,19.1,11.6,6.6
4.7159e+05,221,2009,3.5,8.3,9.8,14.3,18.6,21.4,23.3,25,22.7,18.8,11.1,5.4
4.7159e+05,221,2010,3,5.8,7.8,11.5,17.5,22,25.2,27.9,24.1,18.2,11.3,5.2
4.7159e+05,221,2011,-0.7,NaN,7.4,13.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
